id,post_id,title,description,keywords,keyphrases,page_analysis,canonical_url,og_title,og_description,og_object_type,og_image_type,og_image_url,og_image_width,og_image_height,og_image_custom_url,og_image_custom_fields,og_video,og_custom_url,og_article_section,og_article_tags,twitter_use_og,twitter_card,twitter_image_type,twitter_image_url,twitter_image_custom_url,twitter_image_custom_fields,twitter_title,twitter_description,schema,pillar_content,robots_default,robots_noindex,robots_noarchive,robots_nosnippet,robots_nofollow,robots_noimageindex,robots_noodp,robots_notranslate,robots_max_snippet,robots_max_videopreview,robots_max_imagepreview,priority,frequency,limit_modified_date,created,updated
"563","879",,Why story points should not be used to 'compare velocity between teams' or 'benchmark data on velocity.' Agile/Scrum teams use relative estimation.,"[{""label"":""Velocity"",""value"":""Velocity""},{""label"":""Story Points"",""value"":""Story Points""},{""label"":""Benchmarking"",""value"":""Benchmarking""},{""label"":""Agile Mailing lists"",""value"":""Agile Mailing lists""},{""label"":""Release planning"",""value"":""Release planning""},{""label"":""Project Management"",""value"":""Project Management""}]",,,,,,default,default,,,,,,,,,,"0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""defaultGraph"":""Article"",""defaultPostTypeGraph"":""Article"",""graphs"":[]}","0","1","0","0","0","0","0","0","0",,,large,,,"0",2020-12-21 00:22:28,2022-09-14 04:40:40
"573","1003",,,"[]","{""focus"":[],""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""title"":""Meta description length"",""description"":""The meta description is over 160 characters."",""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""title"":""Content length"",""description"":""The content length is ok. Good job!"",""score"":9,""maxScore"":9,""error"":0},""isInternalLink"":{""title"":""Internal links"",""description"":""You are linking to other resources on your website which is great."",""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""title"":""External links"",""description"":""Great! You are linking to external resources."",""score"":9,""maxScore"":9,""error"":0},""errors"":1},""title"":{""titleLength"":{""title"":""SEO Title length"",""description"":""The title is too short."",""score"":6,""maxScore"":9,""error"":1},""errors"":1},""readability"":{""contentHasAssets"":{""error"":0,""title"":""Images\/videos in content"",""description"":""Your content contains images and\/or video(s)."",""score"":5,""maxScore"":5},""paragraphLength"":{""title"":""Paragraphs length"",""description"":""You are using short paragraphs."",""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""title"":""Sentences length"",""description"":""32.1% of the sentences contain more than 20 words, which is more than the recommended maximum of 25%. Try to shorten the sentences."",""score"":6,""maxScore"":9,""error"":1},""passiveVoice"":{""title"":""Passive voice"",""description"":""10.3% of the sentences contain passive voice, which is more than the recommended maximum of 10%. Try to use their active counterparts."",""score"":6,""maxScore"":9,""error"":1},""transitionWords"":{""title"":""Transition words"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""consecutiveSentences"":{""title"":""Consecutive sentences"",""description"":""The text contains 3 consecutive sentences starting with the same word. Try to mix things up!"",""score"":3,""maxScore"":9,""error"":1},""subheadingsDistribution"":{""title"":""Subheading distribution"",""description"":""You are not using any subheadings, although your text is rather long. Try and add some subheadings."",""score"":2,""maxScore"":9,""error"":1},""calculateFleschReading"":{""title"":""Flesch reading ease"",""description"":""The copy scores 71 in the test, which is considered fairly easy to read."",""score"":9,""maxScore"":9,""error"":0},""errors"":4}}}",,,,default,default,,,,,,,,,"[]","0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""defaultGraph"":""Article"",""defaultPostTypeGraph"":""Article"",""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2020-12-21 00:22:28,2022-09-14 17:10:10
"575","1007",,"I’m frequently getting requests for good Agile Metrics and I’m never quite sure how to respond. If you must collect metrics, here are examples to consider...","[{""label"":""Running Tested Features"",""value"":""Running Tested Features""},{""label"":""Agile Metrics"",""value"":""Agile Metrics""},{""label"":""Martin Fowler"",""value"":""Martin Fowler""},{""label"":""InfoQ"",""value"":""InfoQ""},{""label"":""Sonar"",""value"":""Sonar""},{""label"":""JDepend"",""value"":""JDepend""},{""label"":""NDepend"",""value"":""NDepend""}]","{""focus"":[],""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""title"":""Meta description Length"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""lengthContent"":{""title"":""Content length"",""description"":""The content length is ok. Good job!"",""score"":9,""maxScore"":9,""error"":0},""isInternalLink"":{""title"":""Internal links"",""description"":""We couldn't find any internal links in your content. Add internal links in your content."",""score"":3,""maxScore"":9,""error"":1},""isExternalLink"":{""title"":""External links"",""description"":""Great! You are linking to external resources."",""score"":9,""maxScore"":9,""error"":0},""errors"":1},""title"":{""titleLength"":{""title"":""SEO Title length"",""description"":""The title is too short."",""score"":6,""maxScore"":9,""error"":1},""errors"":1},""readability"":{""contentHasAssets"":{""error"":0,""title"":""Images\/videos in content"",""description"":""Your content contains images and\/or video(s)."",""score"":5,""maxScore"":5},""paragraphLength"":{""title"":""Paragraphs length"",""description"":""You are using short paragraphs."",""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""title"":""Sentences length"",""description"":""Sentence length is looking great!"",""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""title"":""Passive voice"",""description"":""You're using enough active voice. That's great!"",""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""title"":""Transition words"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""consecutiveSentences"":{""title"":""Consecutive sentences"",""description"":""There is enough variety in your sentences. That's great!"",""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""title"":""Subheading distribution"",""description"":""You are not using any subheadings, although your text is rather long. Try and add some subheadings."",""score"":2,""maxScore"":9,""error"":1},""calculateFleschReading"":{""title"":""Flesch reading ease"",""description"":""The copy scores 72.2 in the test, which is considered fairly easy to read."",""score"":9,""maxScore"":9,""error"":0},""errors"":1}}}",,,,default,default,,,,,,,,,"[]","0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""defaultGraph"":""Article"",""defaultPostTypeGraph"":""Article"",""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2020-12-21 00:22:28,2022-09-14 03:08:59
"579","1026",Agile and Scrum User Stories - How Small is Enough?,"A User Story provokes and summarizes a conversation between the Team and their Product Owner, for a better understanding of an item on the Product Backlog.","[{""label"":""Agile"",""value"":""Agile""},{""label"":""user story"",""value"":""user story""},{""label"":""Scrum"",""value"":""Scrum""},{""label"":""story points"",""value"":""story points""},{""label"":""INVEST"",""value"":""INVEST""},{""label"":""software development"",""value"":""software development""},{""label"":""software management"",""value"":""software management""}]","{""focus"":[],""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""title"":""Meta description Length"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""lengthContent"":{""title"":""Content Length"",""description"":""The content length is ok. Good job!"",""score"":9,""maxScore"":9,""error"":0},""isInternalLink"":{""title"":""Internal links"",""description"":""You are linking to other resources on your website which is great."",""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""title"":""External links"",""description"":""Great! You are linking to external resources."",""score"":9,""maxScore"":9,""error"":0},""errors"":0},""title"":{""titleLength"":{""title"":""Title Length"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""errors"":0},""readability"":{""contentHasAssets"":{""error"":0,""title"":""Images\/Videos in content"",""description"":""Your content contains images and\/or video(s)."",""score"":5,""maxScore"":5},""paragraphLength"":{""title"":""Paragraphs Length"",""description"":""You are using short paragraphs."",""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""title"":""Sentences Length"",""description"":""25.5% of the sentences contain more than 20 words, which is more than the recommended maximum of 25%. Try to shorten the sentences."",""score"":6,""maxScore"":9,""error"":1},""passiveVoice"":{""title"":""Passive Voice"",""description"":""You're using enough active voice. That's great!"",""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""title"":""Transition words"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""consecutiveSentences"":{""title"":""Consecutive sentences"",""description"":""The text contains 3 consecutive sentences starting with the same word. Try to mix things up!"",""score"":3,""maxScore"":9,""error"":1},""subheadingsDistribution"":{""title"":""Subheading distribution"",""description"":""1 section of your text is longer than 300 words and is not separated by any subheadings. Add subheadings to improve readability."",""score"":3,""maxScore"":9,""error"":1},""calculateFleschReading"":{""title"":""Flesch Reading Ease"",""description"":""The copy scores 67.3 in the test, which is considered ok to read."",""score"":9,""maxScore"":9,""error"":0},""errors"":3}}}",,Agile and Scrum User Stories - How Small is Enough?,"A User Story provokes and summarizes a conversation between the Team and their Product Owner, for a better understanding of an item on the Product Backlog.",default,default,,,,,,,,,"[]","0",default,default,,,,Agile and Scrum User Stories - How Small is Enough?,"A User Story provokes and summarizes a conversation between the Team and their Product Owner, for a better understanding of an item on the Product Backlog.","{""blockGraphs"":[],""customGraphs"":[],""defaultGraph"":""Article"",""defaultPostTypeGraph"":""Article"",""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2020-12-21 00:22:28,2022-09-14 04:39:05
"581","7277",,How to get executives and managers to understand and support the value of Agile and Scrum —State of Scrum Report 2018 and Red Hat Inc.'s Agile Success,"[{""label"":""agile"",""value"":""agile""},{""label"":""real-world"",""value"":""real-world""},{""label"":""scrum"",""value"":""scrum""},{""label"":""Agile Alliance"",""value"":""Agile Alliance""},{""label"":""Red Hat"",""value"":""Red Hat""},{""label"":""software"",""value"":""software""},{""label"":""organizational change"",""value"":""organizational change""},{""label"":""transformation"",""value"":""transformation""},{""label"":""change management"",""value"":""change management""}]",,,,,,default,default,,,,,,,,,,"0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""defaultGraph"":""Article"",""defaultPostTypeGraph"":""Article"",""graphs"":[]}","0","1","0","0","0","0","0","0","0",,,large,,,"0",2020-12-21 00:22:28,2022-09-14 08:06:29
"582","7097",,,,,,,,,default,default,,,,,,,,,,"0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""defaultGraph"":""Article"",""defaultPostTypeGraph"":""Article"",""graphs"":[]}","0","1","0","0","0","0","0","0","0",,,large,,,"0",2020-12-21 00:22:28,2022-09-14 12:52:36
"583","7013",,"Creativity is thought of as solitary, but many activities use group creativity. Agile emphasizes group creativity to produce better products in less time.",,,,,,,default,default,,,,,,,,,,"0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""defaultGraph"":"""",""defaultPostTypeGraph"":"""",""graphs"":[]}","0","1","0","0","0","0","0","0","0",,,large,,,"0",2020-12-21 00:22:28,2022-09-14 11:46:14
"584","7003",,"TDD is Unit Testing where test cases are written before the code is written. They will prove the code is written as intended, but are NOT proof of quality.","[]","{""focus"":{""keyphrase"":""Test Driven Development"",""score"":76,""analysis"":{""keyphraseInTitle"":{""title"":""Focus Keyphrase in SEO title"",""description"":""Focus Keyphrase found in SEO title."",""score"":9,""maxScore"":9,""error"":0},""keyphraseInDescription"":{""title"":""Focus keyphrase in meta description"",""description"":""Focus keyphrase not found in meta description."",""score"":3,""maxScore"":9,""error"":1},""keyphraseInURL"":{""title"":""Focus Keyphrase in URL"",""description"":""Focus Keyphrase used in the URL."",""score"":5,""maxScore"":5,""error"":0},""keyphraseLength"":{""title"":""Focus keyphrase length"",""description"":""Good job!"",""score"":9,""maxScore"":9,""error"":0,""length"":3},""keyphraseInIntroduction"":{""title"":""Focus keyphrase in introduction"",""description"":""Your Focus keyphrase does not appear in the first paragraph. Make sure the topic is clear immediately."",""score"":3,""maxScore"":9,""error"":1},""keyphraseInSubHeadings"":[],""keyphraseInImageAlt"":{""title"":""Focus keyphrase in image alt attributes"",""description"":""Focus keyphrase found in image alt attribute(s)."",""score"":9,""maxScore"":9,""error"":0}}},""additional"":[]}","{""analysis"":{""basic"":{""keyphraseInContent"":{""title"":""Focus Keyphrase in content"",""description"":""Focus Keyphrase found in content."",""score"":9,""maxScore"":9,""error"":0},""keyphraseInIntroduction"":{""title"":""Focus keyphrase in introduction"",""description"":""Your Focus keyphrase does not appear in the first paragraph. Make sure the topic is clear immediately."",""score"":3,""maxScore"":9,""error"":1},""keyphraseInDescription"":{""title"":""Focus keyphrase in meta description"",""description"":""Focus keyphrase not found in meta description."",""score"":3,""maxScore"":9,""error"":1},""keyphraseInURL"":{""title"":""Focus Keyphrase in URL"",""description"":""Focus Keyphrase used in the URL."",""score"":5,""maxScore"":5,""error"":0},""keyphraseLength"":{""title"":""Focus keyphrase length"",""description"":""Good job!"",""score"":9,""maxScore"":9,""error"":0,""length"":3},""metadescriptionLength"":{""title"":""Meta description Length"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""lengthContent"":{""title"":""Content Length"",""description"":""The content length is ok. Good job!"",""score"":9,""maxScore"":9,""error"":0},""isInternalLink"":{""title"":""Internal links"",""description"":""You are linking to other resources on your website which is great."",""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""title"":""External links"",""description"":""No outbound links were found. Link out to external resources."",""score"":3,""maxScore"":9,""error"":1},""errors"":3},""title"":{""keyphraseInTitle"":{""title"":""Focus Keyphrase in SEO title"",""description"":""Focus Keyphrase found in SEO title."",""score"":9,""maxScore"":9,""error"":0},""keyphraseInBeginningTitle"":{""title"":""Focus Keyphrase at the beginning of SEO Title"",""description"":""Focus Keyphrase used at the beginning of SEO title."",""score"":9,""maxScore"":9,""error"":0},""titleLength"":{""title"":""Title Length"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""errors"":0},""readability"":{""contentHasAssets"":{""error"":0,""title"":""Images\/Videos in content"",""description"":""Your content contains images and\/or video(s)."",""score"":5,""maxScore"":5},""paragraphLength"":{""title"":""Paragraphs Length"",""description"":""At least one paragraph is long. Consider using short paragraphs."",""score"":0,""maxScore"":5,""error"":1},""sentenceLength"":{""title"":""Sentences Length"",""description"":""36.8% of the sentences contain more than 20 words, which is more than the recommended maximum of 25%. Try to shorten the sentences."",""score"":3,""maxScore"":9,""error"":1},""passiveVoice"":{""title"":""Passive Voice"",""description"":""28.9% of the sentences contain passive voice, which is more than the recommended maximum of 10%. Try to use their active counterparts."",""score"":3,""maxScore"":9,""error"":1},""transitionWords"":{""title"":""Transition words"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""consecutiveSentences"":{""title"":""Consecutive sentences"",""description"":""There is enough variety in your sentences. That's great!"",""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""title"":""Subheading distribution"",""description"":""You are not using any subheadings, although your text is rather long. Try and add some subheadings."",""score"":2,""maxScore"":9,""error"":1},""calculateFleschReading"":{""title"":""Flesch Reading Ease"",""description"":""The copy scores 52.9 in the test, which is considered fairly difficult to read. Try to make shorter sentences to improve readability."",""score"":6,""maxScore"":9,""error"":1},""errors"":5}}}",,,,default,default,,,,,,,,,"[]","0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""defaultGraph"":""Article"",""defaultPostTypeGraph"":""Article"",""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2020-12-21 00:22:28,2022-09-14 09:08:14
"585","6969",,,,,,,,,default,default,,,,,,,,,,"0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""defaultGraph"":""Article"",""defaultPostTypeGraph"":""Article"",""graphs"":[]}","0","1","0","0","0","0","0","0","0",,,large,,,"0",2020-12-21 00:22:28,2022-09-14 08:53:01
"586","6871",Scrum Development Team - Who's In It? #separator_sa Agile Pain Relief,,"[]","{""focus"":[],""additional"":[]}","{""analysis"":{""basic"":{""keyphraseInContent"":{""title"":""Focus keyphrase in content"",""description"":""Focus keyphrase found in content."",""score"":9,""maxScore"":9,""error"":0},""keyphraseInIntroduction"":{""title"":""Focus keyphrase in introduction"",""description"":""Your Focus keyphrase does not appear in the first paragraph. Make sure the topic is clear immediately."",""score"":3,""maxScore"":9,""error"":1},""keyphraseInDescription"":{""title"":""Focus keyphrase in meta description"",""description"":""Focus keyphrase found in meta description."",""score"":9,""maxScore"":9,""error"":0},""keyphraseInURL"":{""title"":""Focus keyphrase in URL"",""description"":""Focus keyphrase used in the URL."",""score"":5,""maxScore"":5,""error"":0},""keyphraseLength"":{""title"":""Focus keyphrase length"",""description"":""Good job!"",""score"":9,""maxScore"":9,""error"":0,""length"":3},""metadescriptionLength"":{""title"":""Meta description length"",""description"":""The meta description is over 160 characters."",""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""title"":""Content length"",""description"":""The content length is ok. Good job!"",""score"":9,""maxScore"":9,""error"":0},""isInternalLink"":{""title"":""Internal links"",""description"":""You are linking to other resources on your website which is great."",""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""title"":""External links"",""description"":""Great! You are linking to external resources."",""score"":9,""maxScore"":9,""error"":0},""errors"":2},""title"":{""keyphraseInTitle"":{""title"":""Focus keyphrase in SEO title"",""description"":""Focus keyphrase found in SEO title."",""score"":9,""maxScore"":9,""error"":0},""keyphraseInBeginningTitle"":{""title"":""Focus keyphrase at the beginning of SEO Title"",""description"":""Focus keyphrase used at the beginning of SEO title."",""score"":9,""maxScore"":9,""error"":0},""titleLength"":{""title"":""Title Length"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""errors"":0},""readability"":{""contentHasAssets"":{""error"":0,""title"":""Images\/videos in content"",""description"":""Your content contains images and\/or video(s)."",""score"":5,""maxScore"":5},""paragraphLength"":{""title"":""Paragraphs length"",""description"":""You are using short paragraphs."",""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""title"":""Sentences length"",""description"":""37.9% of the sentences contain more than 20 words, which is more than the recommended maximum of 25%. Try to shorten the sentences."",""score"":6,""maxScore"":9,""error"":1},""passiveVoice"":{""title"":""Passive voice"",""description"":""10% of the sentences contain passive voice, which is more than the recommended maximum of 10%. Try to use their active counterparts."",""score"":6,""maxScore"":9,""error"":1},""transitionWords"":{""title"":""Transition words"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""consecutiveSentences"":{""title"":""Consecutive sentences"",""description"":""There is enough variety in your sentences. That's great!"",""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""title"":""Subheading distribution"",""description"":""1 section of your text is longer than 300 words and is not separated by any subheadings. Add subheadings to improve readability."",""score"":3,""maxScore"":9,""error"":1},""calculateFleschReading"":{""title"":""Flesch reading ease"",""description"":""The copy scores 44.7 in the test, which is considered difficult to read. Try to make shorter sentences, using less difficult words to improve readability."",""score"":3,""maxScore"":9,""error"":1},""errors"":4}}}",,,,default,default,,,,,,,,,"[]","0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""defaultGraph"":""Article"",""defaultPostTypeGraph"":""Article"",""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2020-12-21 00:22:28,2022-09-14 12:52:02
"587","6782",#post_title #separator_sa Agile Pain Relief,,"[]","{""focus"":{""keyphrase"":"""",""score"":0,""analysis"":{""keyphraseInTitle"":{""score"":0,""maxScore"":9,""error"":1}}},""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""title"":""Meta description length"",""description"":""The meta description is over 160 characters."",""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""title"":""Content length"",""description"":""The content length is ok. Good job!"",""score"":9,""maxScore"":9,""error"":0},""isInternalLink"":{""title"":""Internal links"",""description"":""You are linking to other resources on your website which is great."",""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""title"":""External links"",""description"":""Great! You are linking to external resources."",""score"":9,""maxScore"":9,""error"":0},""errors"":1},""title"":{""titleLength"":{""title"":""SEO Title length"",""description"":""The title is over 60 characters."",""score"":6,""maxScore"":9,""error"":1},""errors"":1},""readability"":{""contentHasAssets"":{""error"":0,""title"":""Images\/videos in content"",""description"":""Your content contains images and\/or video(s)."",""score"":5,""maxScore"":5},""paragraphLength"":{""title"":""Paragraphs length"",""description"":""You are using short paragraphs."",""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""title"":""Sentences length"",""description"":""34.8% of the sentences contain more than 20 words, which is more than the recommended maximum of 25%. Try to shorten the sentences."",""score"":6,""maxScore"":9,""error"":1},""passiveVoice"":{""title"":""Passive voice"",""description"":""15.9% of the sentences contain passive voice, which is more than the recommended maximum of 10%. Try to use their active counterparts."",""score"":3,""maxScore"":9,""error"":1},""transitionWords"":{""title"":""Transition words"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""consecutiveSentences"":{""title"":""Consecutive sentences"",""description"":""There is enough variety in your sentences. That's great!"",""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""title"":""Subheading distribution"",""description"":""1 section of your text is longer than 300 words and is not separated by any subheadings. Add subheadings to improve readability."",""score"":6,""maxScore"":9,""error"":1},""calculateFleschReading"":{""title"":""Flesch reading ease"",""description"":""The copy scores 55.2 in the test, which is considered fairly difficult to read. Try to make shorter sentences to improve readability."",""score"":6,""maxScore"":9,""error"":1},""errors"":4}}}",,,,default,default,,,,,,,,,"[]","0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""defaultGraph"":""Article"",""defaultPostTypeGraph"":""Article"",""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2020-12-21 00:22:28,2022-09-14 02:21:18
"588","6655",,Beyond Scrum is a set of articles on topics that go beyond the basic of practicing Scrum. By popular demand we have links to all of them here in this list,,"{""focus"":{""keyphrase"":"""",""score"":0,""analysis"":{""keyphraseInTitle"":{""score"":0,""maxScore"":9,""error"":1}}},""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""score"":9,""maxScore"":9,""error"":0},""lengthContent"":{""score"":3,""maxScore"":9,""error"":1},""isInternalLink"":{""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""score"":3,""maxScore"":9,""error"":1},""errors"":2},""title"":{""titleLength"":{""score"":6,""maxScore"":9,""error"":1},""errors"":1},""readability"":{""contentHasAssets"":{""error"":0,""score"":5,""maxScore"":5},""paragraphLength"":{""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""score"":3,""maxScore"":9,""error"":1},""consecutiveSentences"":{""score"":3,""maxScore"":9,""error"":1},""subheadingsDistribution"":{""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""score"":6,""maxScore"":9,""error"":1},""errors"":3}}}",,,,default,default,,,,,,,,,,"0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""default"":{""data"":{""Article"":[],""Course"":[],""Dataset"":[],""FAQPage"":[],""Movie"":[],""Person"":[],""Product"":[],""ProductReview"":[],""Car"":[],""Recipe"":[],""Service"":[],""SoftwareApplication"":[],""WebPage"":[]},""graphName"":""Article"",""isEnabled"":true},""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2020-12-21 00:22:28,2024-12-18 21:30:25
"589","6639",,,"[]","{""focus"":[],""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""title"":""Meta description length"",""description"":""The meta description is over 160 characters."",""score"":6,""maxScore"":9,""error"":1},""lengthContent"":{""title"":""Content length"",""description"":""The content length is ok. Good job!"",""score"":9,""maxScore"":9,""error"":0},""isInternalLink"":{""title"":""Internal links"",""description"":""We couldn't find any internal links in your content. Add internal links in your content."",""score"":3,""maxScore"":9,""error"":1},""isExternalLink"":{""title"":""External links"",""description"":""Great! You are linking to external resources."",""score"":9,""maxScore"":9,""error"":0},""errors"":2},""title"":{""titleLength"":{""title"":""SEO Title length"",""description"":""The title is too short."",""score"":6,""maxScore"":9,""error"":1},""errors"":1},""readability"":{""contentHasAssets"":{""error"":1,""title"":""Images\/videos in content"",""description"":""You are not using rich media like images or videos."",""score"":1,""maxScore"":5},""paragraphLength"":{""title"":""Paragraphs length"",""description"":""You are using short paragraphs."",""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""title"":""Sentences length"",""description"":""33.3% of the sentences contain more than 20 words, which is more than the recommended maximum of 25%. Try to shorten the sentences."",""score"":6,""maxScore"":9,""error"":1},""passiveVoice"":{""title"":""Passive voice"",""description"":""27.8% of the sentences contain passive voice, which is more than the recommended maximum of 10%. Try to use their active counterparts."",""score"":3,""maxScore"":9,""error"":1},""transitionWords"":{""title"":""Transition words"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""consecutiveSentences"":{""title"":""Consecutive sentences"",""description"":""There is enough variety in your sentences. That's great!"",""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""title"":""Subheading distribution"",""description"":""Great job!"",""score"":9,""maxScore"":9,""error"":0},""calculateFleschReading"":{""title"":""Flesch reading ease"",""description"":""The copy scores 47.8 in the test, which is considered difficult to read. Try to make shorter sentences, using less difficult words to improve readability."",""score"":3,""maxScore"":9,""error"":1},""errors"":4}}}",,,,default,default,,,,,,,,,"[]","0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""defaultGraph"":""Article"",""defaultPostTypeGraph"":""Article"",""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2020-12-21 00:22:28,2022-09-14 12:09:59
"590","6632",,"For Agile organizational change to succeed, you need to start small. By starting with 1-2 small changes, you can create a habit of change and avoid overwhelm.","[]","{""focus"":{""keyphrase"":"""",""score"":0,""analysis"":{""keyphraseInTitle"":{""score"":0,""maxScore"":9,""error"":1}}},""additional"":[]}","{""analysis"":{""basic"":{""metadescriptionLength"":{""title"":""Meta description Length"",""description"":""Well done!"",""score"":9,""maxScore"":9,""error"":0},""lengthContent"":{""title"":""Content length"",""description"":""The content length is ok. Good job!"",""score"":9,""maxScore"":9,""error"":0},""isInternalLink"":{""title"":""Internal links"",""description"":""You are linking to other resources on your website which is great."",""score"":9,""maxScore"":9,""error"":0},""isExternalLink"":{""title"":""External links"",""description"":""Great! You are linking to external resources."",""score"":9,""maxScore"":9,""error"":0},""errors"":0},""title"":{""titleLength"":{""title"":""SEO Title length"",""description"":""The title is over 60 characters."",""score"":6,""maxScore"":9,""error"":1},""errors"":1},""readability"":{""contentHasAssets"":{""error"":0,""title"":""Images\/videos in content"",""description"":""Your content contains images and\/or video(s)."",""score"":5,""maxScore"":5},""paragraphLength"":{""title"":""Paragraphs length"",""description"":""You are using short paragraphs."",""score"":5,""maxScore"":5,""error"":0},""sentenceLength"":{""title"":""Sentences length"",""description"":""Sentence length is looking great!"",""score"":9,""maxScore"":9,""error"":0},""passiveVoice"":{""title"":""Passive voice"",""description"":""You're using enough active voice. That's great!"",""score"":9,""maxScore"":9,""error"":0},""transitionWords"":{""title"":""Transition words"",""description"":""Only 22.2% of the sentences contain transition words, which is not enough. Use more of them."",""score"":6,""maxScore"":9,""error"":1},""consecutiveSentences"":{""title"":""Consecutive sentences"",""description"":""There is enough variety in your sentences. That's great!"",""score"":9,""maxScore"":9,""error"":0},""subheadingsDistribution"":{""title"":""Subheading distribution"",""description"":""1 section of your text is longer than 300 words and is not separated by any subheadings. Add subheadings to improve readability."",""score"":3,""maxScore"":9,""error"":1},""calculateFleschReading"":{""title"":""Flesch reading ease"",""description"":""The copy scores 51.9 in the test, which is considered fairly difficult to read. Try to make shorter sentences to improve readability."",""score"":6,""maxScore"":9,""error"":1},""errors"":3}}}",,,,default,default,,,,,,,,,"[]","0",default,default,,,,,,"{""blockGraphs"":[],""customGraphs"":[],""defaultGraph"":""Article"",""defaultPostTypeGraph"":""Article"",""graphs"":[]}","0","1","0","0","0","0","0","0","0","-1","-1",large,,default,"0",2020-12-21 00:22:28,2022-09-14 02:10:47
